Compound ID,ALT,homodimer_dG,monomer_dG,ddG_dimerization,wing5_homodimer_dG,wing3_homodimer_dG,wing5_wing3_dG
958603,1103.0,-5.430816670293049,-0.10818476523427867,-5.214447139824491,,,
958622,224.0,-5.057455401237158,-0.1369689782088885,-4.783517444819381,,,
958721,57.0,-5.5938523259003725,-0.3804845028661202,-4.832883320168132,,,
958725,3758.0,-4.616244100548484,-0.11783480874444385,-4.380574483059597,,,
958729,4368.0,-4.779266309242806,-0.13916240753683518,-4.500941494169136,,,
958736,2439.0,-5.143563702312695,-0.16321866057026319,-4.817126381172169,,,
958739,145.0,-4.516950322515144,-0.11162525516490233,-4.29369981218534,,,
965605,1211.6666666666667,-6.722830203005379,-0.27596962658102947,-6.1708909498433195,,,
965606,430.6666666666667,-6.722830203005379,-0.27596962658102947,-6.1708909498433195,,,
969933,383.0,-3.901269941211309,-0.09297001208264083,-3.715329917046027,,,
969938,1142.0,-4.273006454607093,-0.05060270574120638,-4.17180104312468,,,
970043,636.0,-5.501610219304409,-0.4445983250869848,-4.612413569130439,,,
970103,786.0,-4.2249178536162555,-0.09766480669200933,-4.029588240232237,,,
970117,1786.0,-4.37056622504713,-0.06369081958598784,-4.243184585875155,,,
970139,1011.0,-5.040289596919411,-0.1684342461120351,-4.703421104695341,,,
970159,1772.0,-4.264872657468509,-0.05943279725240821,-4.146007062963693,,,
970162,470.0,-4.706921443402344,-0.06039331291275926,-4.586134817576825,,,
970189,353.0,-4.774443414944844,-0.10384903384452818,-4.566745347255787,,,
970211,301.0,-4.7301135685091245,-0.11969000102245127,-4.490733566464222,,,
970212,1714.0,-4.8070758732293495,-0.14019436861921272,-4.526687135990924,,,
970249,1724.0,-3.964012875584701,-0.07968244497675278,-3.8046479856311954,,,
970527,182.0,-4.478897373310586,-0.09041597095690594,-4.298065431396774,,,
970545,836.0,-5.19357586057767,-0.12778921988425496,-4.937997420809159,,,
970546,1248.0,-4.083785509086914,-0.08973379029238278,-3.9043179285021483,,,
970547,878.0,-4.590658016162132,-0.16743790819566526,-4.255782199770802,,,
970548,1607.0,-5.6285422985331115,-0.08223438530195519,-5.464073527929201,,,
975591,62.0,-6.023925956128114,-0.1275812240159734,-5.768763508096167,,-1.753651748421824,-1.782202411008108
975592,786.0,-4.603050478497324,-0.06049996343524607,-4.482050551626832,,-1.244841480045953,-2.1861157518501746
975593,429.0,-4.187849079259358,-0.012762592338695113,-4.162323894581968,,,
975600,334.0,-5.14825139487153,-0.16482968269317563,-4.818592029485179,,,-2.419824166843811
975605,67.0,-5.346656081754295,-0.1808372764691111,-4.984981528816073,,-2.288674638341707,-3.019692620616871
975611,640.0,-4.248011276678179,-0.08775119783997483,-4.072508880998229,,-2.262283975324169,-2.4016398756260617
975612,47.0,-6.908190880237757,-0.10440573271741106,-6.699379414802935,-1.753651748421824,,-2.681750449542865
975613,60.0,-4.835504340396923,-0.1763726271958203,-4.482759086005283,-1.995430405024465,,-2.459613233330942
975615,207.0,-4.988295355835798,-0.23799562016708045,-4.512304115501637,-2.7827587985480102,,-2.159795130648012
975616,69.0,-6.339443866399593,-0.10077062503599096,-6.137902616327612,,,
975617,65.0,-5.287912963991716,-0.13326302976213264,-5.021386904467451,,,-2.258355720215834
975674,134.0,-4.700397716678605,-0.12342291295330163,-4.453551890772002,-2.492915019007981,-2.3576957759766066,-2.795959866653766
975704,33.0,-5.276482209453139,-0.1026372985023889,-5.071207612448362,-2.288674638341707,,-2.6988793689107258
975718,1717.0,-4.76864802716281,-0.10050673877513441,-4.567634549612541,-2.5051103210028733,-2.775804195635348,-3.1171958390042644
975735,46.0,-5.442114398396183,-0.271385411457171,-4.899343575481841,-2.262283975324169,,-1.8189662170254057
975736,46.0,-6.520483915375511,-0.09658429310395795,-6.327315329167595,-2.288674638341707,,-1.4002986041105283
975738,43.0,-5.200945405908689,-0.2311291336565276,-4.738687138595633,-2.5051103210028733,,-2.1607700022550094
975742,152.0,-5.541050756751186,-0.13106296924214633,-5.278924818266894,-2.775804195635348,-1.244841480045953,-2.3944813554574895
975743,119.0,-4.759592227323146,-0.17642696961620366,-4.406738288090739,-1.753651748421824,-1.5362731354634498,-2.1192812169021726
978783,39.0,-5.531186880424875,-0.19510958106033235,-5.140967718304211,,,
982034,13172.0,-6.722830203005379,-0.27596962658102947,-6.1708909498433195,,,
985299,325.3333333333333,-13.915764013312224,-0.5187690984845523,-12.878225816343118,,,
985303,38.333333333333336,-13.915764013312224,-0.5187690984845523,-12.878225816343118,,,
985307,57.0,-7.637976631251593,-0.6117202222168701,-6.414536186817854,,,
985311,71.0,-7.637976631251593,-0.6117202222168701,-6.414536186817854,,,
994282,76.0,-5.970513723177099,-0.09691996991997735,-5.776673783337144,,,
994283,216.0,-5.741587445575088,-0.43204311530279543,-4.877501214969497,,,-2.7630621654706555
994284,41.0,-5.8055491146628695,-0.24627714316816077,-5.312994828326548,,,-2.2353007348284484
994285,400.0,-4.768305197682756,-0.14031227980930716,-4.487680638064142,,,
994950,29.4,-5.305129257039312,-0.12362587883110367,-5.0578774993771045,-3.480275705367359,-2.574986869741726,-3.5532140627359947
1012795,1029.0,-3.99000769803157,-0.08120829270504407,-3.827591112621482,,,
1012821,1189.0,-5.332705226040987,-0.3745633269096351,-4.583578572221716,,,
1012884,1523.0,-4.331799661306825,-0.06679672225251014,-4.198206216801804,,,
1014095,832.0,-6.239756479591419,-0.20172680108315516,-5.8363028774251084,,0.0,
1014393,666.0,-4.771254592704997,-0.1319943706629683,-4.50726585137906,,,
1014394,117.0,-4.8070758732293495,-0.14019436861921272,-4.526687135990924,,,
1014834,597.5,-4.771254592704997,-0.1319943706629683,-4.50726585137906,,,
1015716,230.0,-4.771254592704997,-0.1319943706629683,-4.50726585137906,,0.0,
1054937,779.0,-4.594256248499878,-0.10406171387101816,-4.386132820757842,,,
1062007,1051.0,-4.396367239125922,-0.1264583735986783,-4.143450491928566,,,
1062008,836.0,-4.4473681795562445,-0.13455325777573254,-4.178261664004779,,,
1062010,105.0,-4.53346985348183,-0.1480884923475552,-4.23729286878672,,,
1062034,623.0,-4.472894077220315,-0.20623519282005284,-4.060423691580209,,,
1062044,2279.0,-4.277127317605983,-0.08648835372946266,-4.104150610147058,,,
1062247,123.0,-5.130479917935791,-0.21309808042743758,-4.7042837570809155,,,
1062385,3206.0,-4.612230068084353,-0.0710515280862525,-4.470127011911847,,,
1062397,1455.0,-4.037130273099811,-0.06403173290310804,-3.909066807293595,,,
1062413,76.5,-4.338544860122454,-0.06670034819090483,-4.205144163740644,,,
1062425,612.0,-4.982152639154832,-0.32738440897426474,-4.327383821206303,,,
1062428,106.0,-4.265731021528796,-0.08024929109548515,-4.105232439337826,,,
1062545,74.0,-4.2743919840499425,-0.08402518724435099,-4.10634160956124,,,
1062580,220.0,-5.315854441964552,-0.14393554689869756,-5.027983348167157,,,
1062641,77.0,-4.240712840248243,-0.09368031726740916,-4.053352205713424,,,
1062668,537.0,-5.515457815389098,-0.09528356201077351,-5.324890691367551,,,
1062669,61.0,-5.539231490092856,-0.09813376710047934,-5.342963955891897,,,
1062724,999.0,-5.758407065525648,-0.20296093137798144,-5.352485202769685,,,
1062802,153.0,-4.4954588564109175,-0.26910939487647084,-3.9572400666579757,,,
1062835,120.0,-4.9252503429358905,-0.22919818223622337,-4.466853978463444,,,
1062838,178.0,-5.441852394006293,-0.37894285870361705,-4.683966676599059,,,
1062840,38.0,-6.28824514509964,-0.38294739782299625,-5.522350349453648,,,
1062857,66.0,-4.351636763909184,-0.12119997332968462,-4.109236817249815,,,
1062891,64.0,-5.159091078414924,-0.22951664391892473,-4.700057790577075,,,
1062903,220.0,-4.182506140777945,-0.07127872063867445,-4.039948699500596,,,
1062907,2055.0,-4.0970902515710454,-0.032256711397839574,-4.032576828775366,,,
1062937,100.0,-4.820063668019626,-0.1148427256358561,-4.590378216747913,,,
1063032,452.0,-4.308087026465661,-0.1118281488937,-4.084430728678261,,,
1063035,97.0,-5.12443035877459,-0.45278373222323814,-4.2188628943281135,,,
1063037,99.0,-5.148273196964325,-0.4316488657684791,-4.284975465427367,,,
1063038,480.0,-5.142925885604464,-0.4301321228582894,-4.282661639887886,,,
1063058,1173.0,-5.586203726835512,-0.049686558263669044,-5.486830610308174,,,
1063097,1239.0,-4.443458317755001,-0.04939287383075974,-4.344672570093481,,,
1063101,48.0,-5.104043927250014,-0.3896808071986171,-4.32468231285278,,,
1063158,37.0,-5.292215228344508,-0.23262685305273936,-4.82696152223903,,,
1063248,103.0,-5.394615001567092,-0.26300029539010145,-4.868614410786889,,,
1063268,50.0,-5.477045768203365,-0.246547562392106,-4.983950643419154,,,
1063320,69.0,-3.348430304444803,-0.09312994684301079,-3.1621704107587814,,,
1063649,48.0,-5.65192737026473,-0.5160077676376087,-4.619911834989512,,,
1063650,59.0,-5.59650670480656,-0.4963777553941974,-4.603751194018166,,,
1063653,3499.0,-4.6908728633779795,-0.2907870429062553,-4.109298777565469,,,
1063655,52.0,-4.843555112655745,-0.5467357696518884,-3.7500835733519677,,,
1063734,97.0,-5.543054212334205,-0.2035245170981718,-5.136005178137862,,,
1063735,1440.0,-4.9412230832745685,-0.12751818009886273,-4.686186723076843,,,
1063744,308.0,-5.447335739242294,-0.1925628313091213,-5.062210076624051,,,
1063910,371.0,-4.550350539465573,-0.22046381598549059,-4.109422907494592,,,
1063946,1136.0,-3.914639354498248,-0.03269506954233949,-3.8492492154135687,,,
1063963,2918.0,-4.605574468520924,-0.18161211191652926,-4.242350244687866,,,
1063981,767.0,-3.7441346618521183,-0.0151710613755209,-3.7137925391010764,,,
1063984,1382.0,-4.414809699222726,-0.09692085188094952,-4.220967995460827,,,
1064060,3034.0,-4.711293711697244,-0.24319975257435147,-4.224894206548541,,,
1064096,31.0,-5.4629740153121675,-0.1471332737328033,-5.168707467846561,,,
1064313,107.0,-4.622710038829839,-0.10955015527500829,-4.4036097282798226,,,
1074461,1563.0,-5.457515620650323,-0.27982640684802984,-4.897862806954263,,,
1074755,88.0,-6.02665527726606,-0.07611280623800627,-5.874429664790047,,,
1075395,38.0,-5.149671671896803,-0.2222759088510435,-4.705119854194716,,,
1076186,74.0,-4.901208920363917,-0.20916776599872267,-4.482873388366472,,,
1076187,57.0,-5.0863606809621364,-0.26790424995498824,-4.55055218105216,,,
1076453,56.0,-6.531906398122581,-0.5359208315904049,-5.4600647349417715,,,
1076481,71.0,-4.60256631093252,-0.1225965677494554,-4.357373175433609,,,
1089870,313.0,-5.506803359899248,-0.3898425691681761,-4.727118221562896,,,
1095404,1282.0,-12.961228208192153,-0.8082266280296605,-11.344774952132832,-12.961228208192153,-12.961228208192153,-13.388429216050497
1095515,1041.0,-12.147467582029915,-1.3393588123054887,-9.468749957418938,-12.147467582029915,-12.147467582029915,-12.574668589888256
1095632,92.0,-14.36969668332253,-0.38392492853790006,-13.60184682624673,-14.36969668332253,-14.36969668332253,-14.796897691180874
1097037,73.0,-5.150394850399001,-0.28285572269697895,-4.584683405005044,,,
1097224,39.0,-5.09505855515947,-0.12921386558016412,-4.836630823999142,,,
1132933,31.0,,0.0,,,,
1132951,183.0,-7.421170543924533,-0.7452962089455587,-5.930578126033415,,,
1133066,28.0,-6.519440360540092,-0.763944405345768,-4.991551549848556,,,
1133201,127.0,-7.21727809073642,-0.48186618648121077,-6.253545717773998,,,
1133247,38.333333333333336,-5.486012523294988,-0.2037763918197336,-5.078459739655521,,,
1133326,25.0,-6.109817045540125,-1.221331860707667,-3.667153324124791,,,
1133328,21.0,-6.165835829822538,-0.795454414257475,-4.5749270013075884,,,
1133329,60.0,-8.932717854516387,-0.22100841858463954,-8.490701017347108,,,
1133332,55.0,-6.0188625525452615,-0.5762828379179488,-4.866296876709364,,,
1133335,26.0,-5.719630804332863,-0.4741997856053822,-4.771231233122099,,,
1146157,33.0,-4.786438707994526,-0.07291998745827238,-4.640598733077981,,,
1157032,804.6666666666666,-5.376979937694598,-0.18444714605824583,-5.008085645578106,,,
1157034,770.5,-5.328124841880832,-0.0767514954167303,-5.174621851047371,,,
1157048,2247.0,-5.060639572197649,-0.0921563198427239,-4.876326932512201,,,
1157110,1408.0,-6.059554205783611,-0.3385273059318582,-5.382499593919895,,,
1157111,341.0,-6.059554205783611,-0.3385273059318582,-5.382499593919895,,,
1157190,59.5,-5.969945647484661,-0.2193121610908102,-5.53132132530304,,,
1157919,388.5,-4.611260143873084,-0.09370508274066756,-4.423849978391749,,,
1157929,330.0,-5.528413597215238,-0.42889778816310786,-4.670618020889022,,,
1157936,153.0,-5.0778015583454925,-0.2197005457837749,-4.638400466777942,,,
1157958,38.0,-5.269484993342546,-0.46259595529096936,-4.344293082760608,,,
1157970,209.5,-4.997556382372535,-0.143467205544763,-4.710621971283009,,,
1157972,1324.5,-4.648430097737399,-0.07975118830939587,-4.488927721118607,,,
1157974,1443.1666666666667,-4.681678598057991,-0.0671547798325466,-4.547369038392898,,,
1157991,343.0,-6.288660331364115,-0.1345829249260386,-6.019494481512038,,,
1157992,1168.0,-6.284340238496017,-0.14700675006985783,-5.990326738356301,,,
1157993,542.5,-6.2685048035444435,-0.13324919906054217,-6.0020064054233595,,,
1158002,912.0,-4.239838094570096,-0.06380576006808386,-4.112226574433929,,,
1158005,115.0,-4.514424694807355,-0.045065351238109945,-4.424293992331135,,,
1158139,596.8333333333334,-5.225013449582185,-0.12480390457160219,-4.975405640438981,,,
1158161,86.0,-4.56605831235663,-0.10682805384980203,-4.352402204657026,,,
1158162,284.3333333333333,-4.350333619636485,-0.05235465800013174,-4.245624303636221,,,
1158168,3453.6666666666665,-4.583450185479303,-0.24401468034057375,-4.095420824798156,,,
1158491,364.5,-5.061503602848325,-0.0777149685999253,-4.906073665648474,,,
1158492,436.5,-5.012833901121231,-0.06749038371020857,-4.877853133700813,,,
1158614,8358.0,,0.0,,,,
1158615,1699.0,,0.0,,,,
1158810,1589.0,-4.518532964024768,-0.11093708086103887,-4.29665880230269,,,
1158812,3955.5,-5.210889639777703,-0.20204321282129942,-4.806803214135104,,,
1176644,52.0,-3.754908154966723,-0.026237504958395618,-3.7024331450499317,,0.0,0.0
1176648,70.0,-5.278182805787015,-0.09805071178543931,-5.082081382216137,0.0,0.0,0.0
1176653,309.0,-3.754908154966723,-0.026237504958395618,-3.7024331450499317,0.0,0.0,0.0
1182269,42.0,-4.594256248499878,-0.10406171387101816,-4.386132820757842,,,
1182270,47.0,-4.594256248499878,-0.10406171387101816,-4.386132820757842,,,
1182271,23.0,-4.594256248499878,-0.10406171387101816,-4.386132820757842,,,
1182273,31.0,-4.718333035814782,-0.09935520729476154,-4.519622621225259,,,
1182285,32.0,-5.506803359899248,-0.3898425691681761,-4.727118221562896,,,
1182287,57.0,-5.506803359899248,-0.3898425691681761,-4.727118221562896,,,
1194378,1124.0,-4.711649382824232,-0.21353639543617825,-4.2845765919518755,,,-3.748183900931414
1194381,375.0,-4.215754729679241,-0.05899620920614952,-4.097762311266942,-2.6030209528466033,-1.4836597943661012,-2.6225128280464918
1194382,423.0,-4.024143662737572,-0.06884210471158893,-3.886459453314394,,,
1194383,104.0,-4.870298111979348,-0.1206276227716959,-4.629042866435956,-2.8495688594329054,,-2.7674777760774183
1194384,41.0,-5.800130522560399,-0.21196770659373046,-5.376195109372937,-4.131897101430084,,-2.943492224046484
1194385,1501.0,-4.249919450588172,-0.03168611330423129,-4.1865472239797095,-2.9691189484841485,-1.3256947668578334,-2.6800424082050833
1194387,239.0,-2.9432450428047763,-0.017589006208649807,-2.9080670303874765,-2.4152789460809716,,-1.414076785165688
1194388,48.0,-3.201767679196869,-0.012588973447882462,-3.176589732301104,-2.628233934149791,,
1194389,53.0,-4.1632485670699335,-0.05606977608661627,-4.051109014896701,-3.333728484781973,-1.5362731354634498,-2.6438659390585166
1194390,1395.0,-4.588139445736037,-0.09995866182893984,-4.388222122078158,-3.382119812425832,,-2.169449722036314
1194391,40.0,-4.530380557397309,-0.1588619443573797,-4.212656668682549,-3.623803622022508,,-2.9676646555416903
1194392,56.0,-4.318296445048163,-0.08815459139891577,-4.141987262250331,-1.529140289846572,,-1.961273588336079
1194393,39.0,-4.221021892563448,-0.05182692571860793,-4.117368041126232,-1.529140289846572,,
1194394,106.0,-4.5371845701151585,-0.4983165356991569,-3.5405514987168445,-3.4258933894607235,-1.4836597943661012,-2.6613373634462936
1194395,112.0,-4.67459756847278,-0.40043275885659224,-3.873732050759596,-3.3465599160973465,-1.3256947668578334,-2.851090460201275
1194397,836.0,-4.597062805267,-0.16168808168748844,-4.273686641892023,-3.149047845247069,,-3.318341258292967
1194400,1165.0,-3.8728651462527446,-0.033182574317282214,-3.80649999761818,-2.449458524953813,,-1.7153935059546197
1194403,64.0,-4.831170751458435,-0.1523174401428625,-4.52653587117271,-3.5096412491482356,,-2.889858623327375
1194404,82.0,-4.8396393473064885,-0.15730132260180663,-4.5250367021028755,-3.4504256535477773,,-2.884723568714418
1194407,69.0,-5.362919868730551,-0.2754915489148813,-4.811936770900789,,-1.244841480045953,-2.543919551896374
1194408,137.0,-6.315083568955631,-0.24122575089685266,-5.832632067161925,-3.5096412491482356,,-2.889858623327375
1194409,102.0,-6.273229785407906,-0.22612799616248444,-5.8209737930829375,-3.4504256535477773,-2.2741815062128015,-3.372854327545338
1194410,385.0,-3.7808187366518444,-0.04628782048374998,-3.6882430956843444,-3.344214162613975,,-2.405476502220968
1194411,242.0,-5.066052007575022,-0.1527047591468463,-4.76064248928133,,,
1194412,333.0,-5.14310998943062,-0.17683569969567722,-4.789438590039266,-2.629115798136584,-3.4096616511668056,-3.606859741515359
1194413,61.0,-5.272168874155815,-0.2381533196190396,-4.795862234917736,-4.131897101430084,,-3.236496159143499
1194416,107.0,-5.136114795813283,-0.1417481679092162,-4.852618459994851,-4.2728290091791195,,
1194417,672.0,-5.478276365315889,-0.2354707653499206,-5.007334834616048,-3.1163096701411632,-2.288674638341707,-3.252811400929115
1194420,86.0,-5.41186844279822,-0.10033059650190762,-5.2112072497944055,-3.2039891138621908,,-2.0813685456786635
1194421,502.0,-5.133904287416657,-0.04069840757860653,-5.052507472259444,-2.9332474010695093,,-2.4454210312476805
1194423,443.0,-3.6761941578323354,-0.027278591460177654,-3.62163697491198,,,-2.525684175925053
1194424,423.0,-3.145464652720259,-0.029230390215020524,-3.087003872290218,-2.4152789460809716,,-2.1861157518501746
1194425,490.0,-3.881454262026696,-0.08753082574357378,-3.7063926105395484,-2.3320207741450423,,-2.590466226747883
1194426,298.0,-4.928859890878371,-0.17465074956978707,-4.579558391738797,,,-3.8042964982983705
1194427,194.0,-3.154777386400563,-0.02167940159698442,-3.111418583206594,,-1.244841480045953,-1.6643155357813713
1194483,1351.0,-3.8927511303641382,-0.05989073002939869,-3.772969670305341,,,
1194484,6171.0,-3.87243777824253,-0.06287294103942745,-3.746691896163675,,,
1194486,115.0,-4.408532048869804,-0.14798396754644405,-4.112564113776916,,,
1194487,3998.0,-3.840115864726228,-0.03720660053151851,-3.7657026636631907,,,
1194488,46.0,-4.99101615166588,-0.2079596792841486,-4.5750967930975825,,,
1194489,38.0,-5.485892125412364,-0.23762990185558666,-5.01063232170119,,,
1194490,62.0,-3.968460217225854,-0.19653989851815581,-3.5753804201895423,,,
1194491,77.0,-3.3731398382252853,-0.010273457186641678,-3.352592923852002,,,
1194492,26.0,-3.539124205327604,-0.03401092798811286,-3.471102349351378,,,
1194493,141.0,-3.7178337549065232,-0.02829530732744103,-3.661243140251641,,,
1194494,3189.0,-4.253361975731602,-0.0564003949195274,-4.1405611858925475,,,
1194495,3311.0,-4.495552708224004,-0.08326346335798196,-4.32902578150804,,,
1194496,3491.0,-4.184874726020973,-0.21614695954786795,-3.752580806925237,,,
1194497,3724.0,-4.43305173554287,-0.1821015407365672,-4.068848654069735,,,
1194498,251.0,-4.402455530660671,-0.09685132400311315,-4.208752882654444,,,
1194499,464.0,-4.077471035176818,-0.0316315295920117,-4.014207975992795,,,
1194500,52.0,-4.0371255204309815,-0.015073818391950728,-4.00697788364708,,,
1194501,30.0,-4.221021892563448,-0.05182692571860793,-4.117368041126232,,,
1194502,30.0,-4.221021892563448,-0.05182692571860793,-4.117368041126232,,,
1194503,38.0,-4.5416984120735755,-0.29294401656847746,-3.9558103789366204,,,
1194504,53.0,-4.402394850261568,-0.2877871165208136,-3.8268206172199406,,,
1194506,96.0,-4.840845601491408,-0.5928995206585554,-3.6550465601742967,,,
1194507,198.0,-3.5601188942189053,-0.01195284091645734,-3.5362132123859906,,,
1194510,505.0,-3.871678845242645,-0.03875992012746506,-3.7941590049877147,,,
1194512,5902.0,-3.7782996323864464,-0.022271303445884738,-3.733757025494677,,,
1194513,112.0,-3.8817325023079494,-0.028419343894326595,-3.8248938145192963,,,
1194515,116.0,-4.753394461842337,-0.13686151217286222,-4.479671437496613,,,
1194516,47.0,-4.988343598743243,-0.19090357774636948,-4.606536443250504,,,
1194517,102.0,-5.306744452488757,-0.2523709301650374,-4.802002592158682,,,
1194518,83.0,-5.246141634987637,-0.22800315957502013,-4.790135315837597,,,
1194519,32.0,-5.505623044962965,-0.2680653943756646,-4.969492256211636,,,
1198439,210.0,-4.667252837583993,-0.12383015279923155,-4.41959253198553,,,
1198440,121.0,-4.765691220773874,-0.15720255920295506,-4.451286102367964,,,
1198872,192.0,-4.699008488671827,-0.14160141364468132,-4.415805661382464,,,
1205407,123.0,-3.754908154966723,-0.026237504958395618,-3.7024331450499317,,0.0,0.0
1205408,64.0,-5.278182805787015,-0.09805071178543931,-5.082081382216137,0.0,0.0,0.0
1205410,161.0,-3.754908154966723,-0.026237504958395618,-3.7024331450499317,0.0,0.0,0.0
1215458,37.0,-7.120415676786011,-1.3130885806933956,-4.4942385153992195,,,
1215459,34.0,-7.120415676786011,-1.3130885806933956,-4.4942385153992195,,,
1215460,36.0,-7.120415676786011,-1.3130885806933956,-4.4942385153992195,,,
1215461,4013.0,-7.120415676786011,-1.3130885806933956,-4.4942385153992195,,,
1215462,1848.5,-7.120415676786011,-1.3130885806933956,-4.4942385153992195,,,
1231463,132.0,-4.713164604917476,-0.1259932645191196,-4.4611780758792365,,,
1232754,21.0,-5.3489540462782434,-0.09943291964691749,-5.1500882069844085,,,
1232844,87.0,-5.3024300504787885,-0.05230211085757453,-5.197825828763639,,,
1232845,162.0,-5.262645928629407,-0.03991979268999178,-5.182806343249424,,,
1232846,1391.0,-5.262645928629407,-0.03991979268999178,-5.182806343249424,,,
1233100,46.0,-5.596896280034616,-0.4916624773564482,-4.61357132532172,,,
1233104,151.0,-6.056958600909702,-0.20173272317265148,-5.6534931545644,,,
1233105,36.0,-6.096575675306545,-0.24224388451853499,-5.612087906269475,,,
1233144,967.0,-3.4687676706256716,-0.05319617580635011,-3.3623753190129713,,,
1233279,30.0,-5.802502123535249,-0.14816163285984793,-5.506178857815553,,,
1241470,1318.0,-5.412407835759878,-0.15834837298398888,-5.095711089791901,,,
1242446,55.0,-4.424824485809546,-0.2576209009418337,-3.909582683925878,,,
1242447,24.0,-4.781217186520348,-0.3217661358799229,-4.137684914760502,,,
1242482,1915.0,-4.069228594360744,-0.08974514072129822,-3.8897383129181473,,,
1242484,83.0,-3.9078856549579024,-0.06370317851150147,-3.7804792979348996,,,
1242538,36.0,-5.776573889429203,-0.11176381673244508,-5.553046255964313,,,
1242543,134.0,-6.133830074907801,-0.15399266062023706,-5.825844753667328,,,
1242546,57.0,-6.056958600909702,-0.20173272317265148,-5.6534931545644,,,
1242547,192.0,-6.036069433479718,-0.14192699061174302,-5.752215452256232,,,
1242553,1085.0,-5.136147557998197,-0.40722297462158236,-4.321701608755032,,,
1242579,36.0,-4.462214562020401,-0.12387731391807529,-4.214459934184251,,,
1242601,117.0,-4.8505985459996515,-0.07327289952999474,-4.704052746939662,,,
1242624,1615.0,-3.9062496574338574,-0.02365586025873122,-3.858937936916395,,,
1242633,175.0,-4.175992326643216,-0.07772465238611971,-4.020543021870977,,,
1242698,906.0,,0.0,,,,
1242928,94.0,-4.333913316309736,-0.09451563403067219,-4.144882048248391,,,
1242929,132.0,-4.458535124350636,-0.11725908353742742,-4.224016957275781,,,
1244114,9092.0,-7.120415676786011,-1.3130885806933956,-4.4942385153992195,,,
1244461,2555.5,-7.120415676786011,-1.3130885806933956,-4.4942385153992195,,,
1244462,908.5,-7.120415676786011,-1.3130885806933956,-4.4942385153992195,,,
1247569,1202.5,-7.495806949042128,-0.6966857997482723,-6.102435349545583,,,
1247570,450.5,-7.495806949042128,-0.6966857997482723,-6.102435349545583,,,
1247571,5649.0,-5.774423286411599,-0.3982026338928252,-4.978018018625948,,,
1247572,178.0,-5.774423286411599,-0.3982026338928252,-4.978018018625948,,,
1247573,10362.0,-9.324013744709163,-0.6138543236242908,-8.096305097460581,,,
1247574,154.5,-9.124048373604436,-0.15131195134779127,-8.821424470908854,,,
1247575,1227.0,-8.948510793946896,-0.5983572303556888,-7.751796333235519,,,
1247576,55.0,-8.948510793946896,-0.5983572303556888,-7.751796333235519,,,
1247577,1247.0,-6.796772303423274,-1.029389715246287,-4.7379928729307,,,
1247578,32.0,-6.796772303423274,-1.029389715246287,-4.7379928729307,,,
1247579,859.5,,0.0,,,,
1247580,130.0,,0.0,,,,
1251684,31.0,,0.0,,,,
1263229,54.0,-7.5687584902572285,-0.20740289092228545,-7.153952708412658,,,
1263254,31.0,-5.474559290446836,-0.24212136990750097,-4.990316550631833,,,
1263256,44.0,-5.36021855643523,-0.13094833506245682,-5.098321886310316,,,
1263258,82.0,-5.185110329998801,-0.1981770488173486,-4.788756232364103,,,
1263259,25.0,-5.726029364708677,-0.12241927420487457,-5.481190816298928,,,
1263261,56.0,-4.260882670490596,-0.07620491528057927,-4.108472839929437,,,
1263271,37.0,-6.343405635135638,-0.5176561979452787,-5.30809323924508,,,
1263272,38.0,-4.890808924779468,-0.20347188230939123,-4.483865160160685,,,
1263275,42.0,-5.867381888701879,-0.49969356723984315,-4.867994754222193,,,
1263277,42.0,-5.861596833243248,-0.6057005933462112,-4.650195646550825,,,
1263280,36.0,-5.737689396992833,-0.4080853158690763,-4.92151876525468,,,
1263281,24.0,-6.3770483414587655,-0.19458548524910468,-5.987877370960556,,,
1263282,89.0,-4.984600989238122,-0.14469962159857383,-4.695201746040975,,,
1263304,50.0,-5.547194926451449,-0.3734527952305318,-4.800289335990385,,,
1263305,92.0,-6.0905987257491665,-0.3665040047890891,-5.357590716170988,,,
1263308,33.0,-5.347968741197769,-0.1162382242454122,-5.115492292706945,,,
1263312,50.0,-5.6585173728197375,-0.18251611907451518,-5.293485134670707,,,
1263317,39.0,-5.595992085650311,-0.13183103143307595,-5.332330022784159,,,
1263332,84.0,-7.01892012087679,-0.22536072045333172,-6.568198679970126,,,
1263334,28.0,-5.347456958687395,-0.22863221468940462,-4.890192529308585,,,
1263362,139.0,-5.4358145523596795,-0.24269206943833943,-4.950430413483001,,,
1263363,74.0,-5.550065902067448,-0.10132182437396105,-5.347422253319526,,,
1263365,26.0,-5.201456698857303,-0.20133255844553036,-4.798791581966242,,,
1263368,27.0,-5.197928412352067,-0.3922674059796165,-4.413393600392834,,,
1263369,33.0,-5.504895221535079,-0.1954371144288054,-5.114020992677467,,,
1263370,52.0,-4.220847697814334,-0.0639960608396238,-4.092855576135086,,,
1263378,35.0,-6.4901376187127395,-0.4306350888248251,-5.62886744106309,,,
1263380,40.0,-5.3260882381958705,-0.36262225497651585,-4.600843728242839,,,
1263381,70.0,-5.580655303126416,-0.1907206472530034,-5.199214008620409,,,
1263382,45.0,-5.190564817871557,-0.22416865471802996,-4.742227508435497,,,
1263384,23.0,-5.49654358651631,-0.1403882015351943,-5.215767183445921,,,
1263385,33.0,-5.329117877044788,-0.22077280410986191,-4.887572268825064,,,
